JCR-67, 755261b37d3b958fd21af44435beea0f0e5f574c/src/java/org/apache/jackrabbit/core/NodeImpl.java
JCR-67, 2cf66465d2613d87b4b1d7574b33c2ecca3015a1/jackrabbit/src/main/java/org/apache/jackrabbit/core/NodeImpl.java
JCR-72, c1faf9908abe50fbe7dd4956462972f70f68cb9b/src/java/org/apache/jackrabbit/core/security/SimpleLoginModule.java
JCR-72, c1faf9908abe50fbe7dd4956462972f70f68cb9b/src/java/org/apache/jackrabbit/core/WorkspaceImpl.java
JCR-72, c1faf9908abe50fbe7dd4956462972f70f68cb9b/src/java/org/apache/jackrabbit/core/SessionImpl.java
JCR-72, c1faf9908abe50fbe7dd4956462972f70f68cb9b/src/java/org/apache/jackrabbit/core/NodeImpl.java
JCR-72, c1faf9908abe50fbe7dd4956462972f70f68cb9b/src/java/org/apache/jackrabbit/core/Constants.java
JCR-72, 2adf5932048ea4953145be19de93eb6f6dbdcb26/src/java/org/apache/jackrabbit/core/SessionImpl.java
JCR-205, fa4bcdac7014ca92a698a75518d371798121ab54/core/src/java/org/apache/jackrabbit/core/version/VersionImpl.java
JCR-205, fa4bcdac7014ca92a698a75518d371798121ab54/core/src/java/org/apache/jackrabbit/core/version/VersionHistoryImpl.java
JCR-242, a15cf5b04afc86250059d969028f18a28416665d/src/java/org/apache/jackrabbit/name/NamespaceListener.java
JCR-242, a15cf5b04afc86250059d969028f18a28416665d/src/java/org/apache/jackrabbit/name/AbstractNamespaceResolver.java
JCR-242, a15cf5b04afc86250059d969028f18a28416665d/src/java/org/apache/jackrabbit/core/NamespaceRegistryImpl.java
JCR-242, a15cf5b04afc86250059d969028f18a28416665d/src/java/org/apache/jackrabbit/core/LocalNamespaceMappings.java
JCR-242, a15cf5b04afc86250059d969028f18a28416665d/src/java/org/apache/jackrabbit/core/CachingNamespaceResolver.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/UserAccessControlProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/simple/SimpleAccessManager.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/principalbased/ACLProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/combined/CombinedProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/acl/ACLProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlEditor.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/DefaultAccessManager.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/SystemSession.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-api/src/main/java/org/apache/jackrabbit/api/security/JackrabbitAccessControlManager.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/UserAccessControlProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/simple/SimpleAccessManager.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/principalbased/ACLProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/combined/CombinedProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/acl/ACLProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlProvider.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlEditor.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/DefaultAccessManager.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/SystemSession.java
JCR-2657, 9b12edcd1f9a8d3bcad479756aad6aa8c37279b3/jackrabbit-api/src/main/java/org/apache/jackrabbit/api/security/JackrabbitAccessControlManager.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/ParentAxisQuery.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/NotQuery.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/DescendantSelfAxisQuery.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/DerefQuery.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/DefaultXMLExcerpt.java
JCR-900, 42235cb16fb06564e630b8ac11bda82bdc796c6a/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/ChildAxisQuery.java
JCR-333, 12b8c6977953050625bf8a5c6e3607f766d9d58d/jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDef.java
JCR-333, 12b8c6977953050625bf8a5c6e3607f766d9d58d/jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeDefImpl.java
JCR-333, 1d56f8cc1cafb51ef418db4be247c3b7d2291eb8/jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/compact/CompactNodeTypeDefReader.java
JCR-2532, e362d6ceb3dd90ae0a2b6024ac6b5dab7e2fac11/jackrabbit-spi2dav/src/main/java/org/apache/jackrabbit/spi2davex/RepositoryServiceImpl.java
