JCR-1838, jackrabbit/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/VersionControlledResource.java
JCR-1838, jackrabbit/jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/client/ClientItem.java
JCR-1694, jackrabbit/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/AclRestrictionsProperty.java
JCR-2336, jackrabbit/jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/flat/TreeManager.java
JCR-2336, jackrabbit/jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/RepositoryServiceStub.java
JCR-428, jackrabbit/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/stats/QueryStatDtoComparator.java
JCR-428, jackrabbit/jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/iterator/LazyIteratorChain.java
JCR-428, jackrabbit/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/NodeData.java
JCR-428, jackrabbit/jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/iterator/Iterators.java
JCR-428, jackrabbit/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/MultiIndexReader.java
JCR-428, jackrabbit/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/directory/DirectoryManager.java
JCR-428, jackrabbit/jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/CreateConfiguration.java
JCR-428, jackrabbit/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/QueryHandlerContext.java
JCR-428, jackrabbit/jackrabbit-spi2dav/src/main/java/org/apache/jackrabbit/spi2dav/QueryInfoImpl.java
JCR-428, jackrabbit/jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/nodetype/QDefinitionBuilderFactory.java
JCR-428, jackrabbit/jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/value/StringValue.java
JCR-428, jackrabbit/jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/RemoveLabel.java
JCR-3003, jackrabbit/jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/NameConstants.java
JCR-3003, jackrabbit/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/property/AbstractDavProperty.java
JCR-2565, jackrabbit/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/CopyMethod.java
JCR-2565, jackrabbit/jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/header/IfHeader.java
